author_1,author_2,weight
2094729366,2221044898,1
2094729366,47236750,5
2094729366,2068296615,3
2094729366,38327294,3
2094729366,4080034,1
2094729366,117530295,2
2094729366,1730458,2
2094729366,1699344,3
2094729366,2110756308,1
2094729366,52142290,1
2094729366,2109122615,1
2094729366,79539753,1
2094729366,6964082,1
2094729366,2133475009,3
2094729366,2052300,1
2094729366,1778637,1
2094729366,2318038750,1
2094729366,15581749,1
2094729366,1752544717,1
2094729366,47503925,1
2094729366,2319555561,1
2094729366,2282978619,1
2094729366,2319609648,1
2094729366,2258779588,1
2094729366,2319602295,1
2094729366,2243308222,1
2094729366,8670274,1
2094729366,2283435447,1
2094729366,2077043,1
2094729366,10751841,3
2094729366,2122470,1
2094729366,2305158391,1
2094729366,2319558838,1
2094729366,1766623,1
2094729366,2244303502,1
2094729366,2285081849,1
2094729366,2315811080,1
2094729366,3146859,1
2094729366,2220115337,1
2094729366,1399370471,1
2094729366,1393655553,1
2094729366,2311808861,1
2094729366,2319546894,1
2094729366,2319558613,1
2094729366,2260351082,1
2094729366,1721831,1
2094729366,2130040998,1
2094729366,2282270766,2
2094729366,1557569063,1
2094729366,2244624715,1
2094729366,34430081,3
2094729366,2124878810,2
2094729366,2052274907,1
2094729366,48854767,2
2094729366,2278436626,1
2094729366,2318285906,1
2094729366,2317935081,1
2094729366,2318038740,1
2094729366,2318037732,1
2094729366,2278107335,2
2094729366,2318038614,1
2094729366,2256155865,1
2094729366,2328291037,1
2094729366,4404611,1
2094729366,49865948,1
2300094732,2278434029,4
2300094732,2194797566,4
2300094732,2120237806,2
2300094732,2214102241,4
2300094732,2279559412,2
2300094732,2355609919,2
2300094732,2143123067,3
2300094732,143667969,2
2300094732,51294781,3
2300094732,2576395,2
2300094732,2345543890,3
2300094732,2345737401,2
2300094732,1957052621,1
2300094732,2244662438,1
2300094732,1704893173,2
2300094732,2387315500,1
2300094732,2395759688,2
2300094732,2344976081,1
2300094732,1484472744,1
2300094732,2330225857,1
2300094732,2221044898,2
2300094732,2344983409,3
2300094732,2239208267,2
2300094732,2332499776,1
2300094732,2262174798,1
2300094732,1398603401,1
2300094732,2278436626,1
2300094732,2282270766,1
2300094732,2364565778,1
2300094732,2026961966,1
2300094732,19325176,1
2300094732,2380838736,1
2300094732,2317935081,1
2300094732,2229132621,1
2300094732,2408656428,1
2300094732,2315811080,1
2300094732,2249067693,1
2300094732,2364396773,1
2300094732,2318038614,1
2278434029,2194797566,4
2278434029,2120237806,2
2278434029,2214102241,3
2278434029,2279559412,2
2278434029,2355609919,2
2278434029,2143123067,3
2278434029,143667969,2
2278434029,51294781,2
2278434029,2576395,2
2278434029,2345543890,3
2278434029,2345737401,2
2278434029,1957052621,1
2278434029,2244662438,1
2278434029,1704893173,2
2278434029,2387315500,1
2278434029,2395759688,1
2278434029,2344976081,1
2278434029,1484472744,1
2278434029,2330225857,1
2278434029,2221044898,1
2278434029,2344983409,2
2278434029,2239208267,2
2278434029,2332499776,1
2278434029,2262174798,1
2278434029,1398603401,1
2278434029,2278436626,1
2278434029,2282270766,1
2194797566,2120237806,3
2194797566,2214102241,4
2194797566,2279559412,3
2194797566,2355609919,2
2194797566,2143123067,4
2194797566,143667969,3
2194797566,51294781,2
2194797566,2576395,2
2194797566,2345543890,3
2194797566,2345737401,2
2194797566,1957052621,1
2194797566,2244662438,2
2194797566,1704893173,3
2194797566,2387315500,1
2194797566,2395759688,1
2194797566,2344976081,1
2194797566,1484472744,1
2194797566,2330225857,1
2194797566,2221044898,1
2194797566,2344983409,2
2194797566,2239208267,3
2194797566,1557569063,1
2194797566,49988219,1
2194797566,38327294,1
2194797566,2229132621,1
2194797566,2244624715,1
2194797566,34430081,1
2194797566,2239208043,1
2194797566,2332499776,1
2194797566,2262174798,1
2194797566,1398603401,1
2194797566,2278436626,1
2194797566,2282270766,1
2120237806,2214102241,3
2120237806,2279559412,3
2120237806,2355609919,1
2120237806,2143123067,2
2120237806,143667969,4
2120237806,51294781,3
2120237806,2576395,2
2120237806,2345543890,1
2120237806,52038221,1
2120237806,2154990462,1
2120237806,152484851,1
2120237806,46172767,1
2120237806,52142290,1
2120237806,1957052621,1
2120237806,10698890,1
2120237806,40162113,1
2120237806,1398603401,1
2120237806,1730458,1
2120237806,1778637,1
2120237806,1699344,1
2120237806,2244662438,1
2120237806,1704893173,1
2120237806,1557569063,1
2120237806,49988219,1
2120237806,38327294,1
2120237806,2229132621,1
2120237806,2244624715,1
2120237806,34430081,1
2120237806,2239208267,1
2120237806,2239208043,1
2120237806,2278436626,1
2120237806,2282270766,1
2214102241,2279559412,3
2214102241,2355609919,1
2214102241,2143123067,5
2214102241,143667969,3
2214102241,51294781,5
2214102241,2576395,2
2214102241,2345543890,3
2214102241,1704893173,4
2214102241,2332499776,2
2214102241,2244662438,2
2214102241,2344983409,4
2214102241,1398603401,2
2214102241,2262174798,2
2214102241,1382490233,1
2214102241,2362969159,1
2214102241,2322969635,1
2214102241,2322880006,1
2214102241,2377943666,1
2214102241,2197206862,1
2214102241,2337697291,1
2214102241,2374487692,1
2214102241,2345737401,2
2214102241,2239208267,4
2214102241,1557569063,1
2214102241,49988219,2
2214102241,38327294,1
2214102241,2229132621,3
2214102241,2244624715,1
2214102241,34430081,1
2214102241,2239208043,2
2214102241,19325176,3
2214102241,2254551021,1
2214102241,2318038740,2
2214102241,2278436626,1
2214102241,2282270766,1
2214102241,2318038614,2
2214102241,2364565778,1
2214102241,2026961966,1
2214102241,2380838736,1
2214102241,2221044898,1
2214102241,2317935081,1
2214102241,2408656428,1
2214102241,2395759688,1
2214102241,2315811080,1
2214102241,2249067693,1
2214102241,2364396773,1
2214102241,2328291037,1
2214102241,4404611,1
2214102241,49865948,1
2279559412,2355609919,1
2279559412,2143123067,2
2279559412,143667969,3
2279559412,51294781,2
2279559412,2576395,2
2279559412,2345543890,1
2279559412,2244662438,1
2279559412,1704893173,1
2279559412,1557569063,1
2279559412,49988219,1
2279559412,38327294,1
2279559412,2229132621,1
2279559412,2244624715,1
2279559412,34430081,1
2279559412,2239208267,1
2279559412,2239208043,1
2279559412,2278436626,1
2279559412,2282270766,1
2355609919,2143123067,2
2355609919,143667969,1
2355609919,51294781,1
2355609919,2576395,1
2355609919,2345543890,2
2355609919,2345737401,1
2355609919,1957052621,1
2355609919,2244662438,1
2355609919,1704893173,1
2355609919,2387315500,1
2355609919,2395759688,1
2355609919,2344976081,1
2355609919,1484472744,1
2355609919,2330225857,1
2355609919,2221044898,1
2355609919,2344983409,1
2355609919,2239208267,1
2143123067,143667969,3
2143123067,51294781,1
2143123067,2576395,1
2143123067,2345543890,4
2143123067,1704893173,6
2143123067,2332499776,2
2143123067,2244662438,3
2143123067,2344983409,4
2143123067,1398603401,2
2143123067,2262174798,2
2143123067,1382490233,1
2143123067,2362969159,1
2143123067,2322969635,1
2143123067,2322880006,1
2143123067,2377943666,1
2143123067,2197206862,1
2143123067,2337697291,1
2143123067,2374487692,1
2143123067,2345737401,3
2143123067,2239208267,6
2143123067,2218368942,1
2143123067,49988219,4
2143123067,2229132621,3
2143123067,2239208043,3
2143123067,1957052621,1
2143123067,2387315500,1
2143123067,2395759688,1
2143123067,2344976081,1
2143123067,1484472744,1
2143123067,2330225857,1
2143123067,2221044898,1
2143123067,47236750,1
2143123067,2068296615,1
2143123067,38327294,2
2143123067,4080034,1
2143123067,117530295,1
2143123067,1730458,1
2143123067,1699344,1
2143123067,1557569063,1
2143123067,2244624715,1
2143123067,34430081,1
2143123067,2328291037,1
2143123067,4404611,1
2143123067,49865948,1
143667969,51294781,12
143667969,2576395,3
143667969,2345543890,1
143667969,2052300,3
143667969,10751841,6
143667969,46172767,6
143667969,40162113,4
143667969,1730458,7
143667969,3184950,3
143667969,1699344,14
143667969,47236750,7
143667969,2068296615,3
143667969,38327294,2
143667969,49988219,2
143667969,4080034,1
143667969,117530295,3
143667969,2109122615,3
143667969,1704893173,4
143667969,2312801,1
143667969,5615689,1
143667969,6687128,1
143667969,2251250,1
143667969,143743274,1
143667969,52142290,3
143667969,1957052621,4
143667969,2244144,1
143667969,2611339,2
143667969,1788574,4
143667969,2110756308,2
143667969,79539753,1
143667969,6964082,1
143667969,2133475009,3
143667969,52038221,2
143667969,2154990462,1
143667969,152484851,2
143667969,10698890,3
143667969,1398603401,3
143667969,1778637,3
143667969,152985178,1
143667969,2680672,1
143667969,2610493,1
143667969,3044512,1
143667969,145806530,1
143667969,2774162,1
143667969,2244662438,1
143667969,1557569063,1
143667969,2229132621,1
143667969,2244624715,1
143667969,34430081,4
143667969,2239208267,1
143667969,2239208043,1
143667969,49205243,1
143667969,3289490,1
143667969,20221507,1
143667969,2038181748,1
143667969,10438194,1
143667969,2115679627,1
143667969,2057843483,1
143667969,1796183,1
143667969,1686556,1
143667969,2146587453,1
143667969,2296149725,1
143667969,2130813,1
143667969,27819849,1
143667969,2042704642,1
143667969,143936525,1
143667969,1404494235,1
143667969,1923080,1
143667969,49664270,1
143667969,2321981,1
143667969,3380255,1
143667969,2722356,1
143667969,144931047,1
143667969,31994673,1
143667969,48811334,1
143667969,144385759,1
143667969,49590148,1
143667969,2261378178,1
143667969,2106745539,1
143667969,1397326190,1
143667969,3129878,1
143667969,2131373065,1
143667969,1992958810,1
143667969,3422955,1
143667969,3434543,2
143667969,1916342,2
143667969,3082395,1
143667969,1403400018,1
143667969,1710257,1
143667969,21611981,1
143667969,5995885,1
143667969,12834920,1
143667969,2546533,1
143667969,2070029449,1
143667969,14665184,1
143667969,40791964,1
143667969,2219334508,1
143667969,32817406,1
143667969,30935699,1
143667969,1818922,1
143667969,3488894,1
143667969,49989730,1
143667969,2547140,1
143667969,3411209,1
143667969,2109974056,3
143667969,3411382,1
143667969,2162182733,1
143667969,2124878810,2
143667969,2052274907,1
143667969,48854767,2
143667969,2187062424,1
143667969,2156698922,2
143667969,145696030,2
143667969,47628806,2
143667969,37457254,2
143667969,2276602,1
143667969,2278436626,1
143667969,2282270766,1
143667969,2153960301,1
143667969,2026961966,1
143667969,2130034666,1
143667969,2090963399,1
143667969,7451345,1
143667969,4624957,1
143667969,2086977412,1
143667969,2153959548,1
143667969,32932541,1
143667969,21353507,1
143667969,2007681273,1
143667969,1401787241,1
143667969,1946967827,1
143667969,103082690,1
143667969,5140987,1
143667969,2189744770,1
143667969,2117519101,1
143667969,8509795,1
143667969,143601955,1
143667969,2082391578,1
143667969,2053084711,1
143667969,2256155865,1
143667969,2278107335,1
143667969,2262174798,1
143667969,2122470,1
143667969,1600570032,1
143667969,3449782,1
143667969,1752544717,1
143667969,2082391190,1
51294781,2576395,3
51294781,2345543890,1
51294781,1397951928,3
51294781,2388315,3
51294781,37525982,5
51294781,40638665,3
51294781,2611339,5
51294781,3012354,3
51294781,145457987,3
51294781,2052300,5
51294781,2033131,3
51294781,144116888,3
51294781,2613811,3
51294781,2276583,3
51294781,144424625,3
51294781,3156839,3
51294781,51067824,3
51294781,2115679598,3
51294781,11193916,3
51294781,28365985,2
51294781,2146262430,3
51294781,1744741,3
51294781,1403572267,3
51294781,2107363880,3
51294781,143776923,3
51294781,1399712398,3
51294781,3289490,3
51294781,37702431,3
51294781,3200697,3
51294781,1399491121,3
51294781,2356057,3
51294781,97284139,3
51294781,2310142,3
51294781,39538627,3
51294781,144385759,3
51294781,2774123,3
51294781,5002782,3
51294781,4919662,4
51294781,48051674,3
51294781,145348826,3
51294781,2118136,3
51294781,1686556,3
51294781,145536237,3
51294781,1685733,3
51294781,2321981,3
51294781,1893965,3
51294781,2218490594,3
51294781,38714662,3
51294781,145223339,3
51294781,2286794,3
51294781,3129878,3
51294781,3086399,3
51294781,144544437,3
51294781,1915320,3
51294781,1710257,3
51294781,5054463,3
51294781,2709133,3
51294781,1892637,3
51294781,1809716,3
51294781,48073925,3
51294781,145686558,3
51294781,1399712338,3
51294781,49491734,3
51294781,2412795623,3
51294781,1391674718,2
51294781,48503986,3
51294781,39642648,3
51294781,2106910598,3
51294781,1381587156,3
51294781,2238485,3
51294781,143601955,4
51294781,2337305,3
51294781,1916342,4
51294781,2137947,3
51294781,1388888681,3
51294781,1867488,3
51294781,46617375,3
51294781,1788574,9
51294781,2352709468,1
51294781,2332650933,1
51294781,2008305754,1
51294781,19261949,1
51294781,2328829715,1
51294781,2265730951,3
51294781,2249067693,3
51294781,2248553211,1
51294781,47236750,6
51294781,2109122615,3
51294781,1704893173,3
51294781,10751841,3
51294781,2312801,1
51294781,5615689,1
51294781,6687128,1
51294781,2251250,1
51294781,143743274,1
51294781,46172767,3
51294781,52142290,3
51294781,1957052621,4
51294781,2244144,1
51294781,1699344,7
51294781,2110756308,2
51294781,79539753,1
51294781,6964082,1
51294781,2133475009,3
51294781,52038221,1
51294781,2154990462,1
51294781,152484851,1
51294781,10698890,1
51294781,40162113,2
51294781,1398603401,2
51294781,1730458,4
51294781,1778637,2
51294781,2260626092,1
51294781,2309222551,1
51294781,2242574855,1
51294781,1401281930,2
51294781,2260626568,1
51294781,2260625888,1
51294781,2260628193,1
51294781,2250271243,1
51294781,119782298,1
51294781,46458631,1
51294781,2068296615,2
51294781,2124878810,2
51294781,2052274907,1
51294781,48854767,2
51294781,117530295,2
51294781,34430081,2
51294781,19325176,3
51294781,2254551021,1
51294781,2318038740,2
51294781,2187062424,1
51294781,2278436626,1
51294781,2282270766,1
51294781,2318038614,2
51294781,2305970858,1
51294781,1388982744,1
51294781,2306599678,1
51294781,2306326834,1
51294781,2141754975,1
51294781,2362926069,1
51294781,89279793,1
51294781,2257527783,1
51294781,2275175830,1
51294781,2258559966,1
51294781,2153960301,1
51294781,2026961966,2
51294781,2130034666,1
51294781,2090963399,1
51294781,7451345,1
51294781,4624957,1
51294781,2086977412,1
51294781,2153959548,1
51294781,32932541,1
51294781,21353507,2
51294781,2007681273,1
51294781,1401787241,1
51294781,1946967827,1
51294781,103082690,1
51294781,5140987,1
51294781,2189744770,1
51294781,2117519101,1
51294781,3434543,1
51294781,8509795,1
51294781,2146906529,1
51294781,1483620325,2
51294781,2403785635,1
51294781,2354356399,1
51294781,2383915,1
51294781,2072469763,1
51294781,2334993770,1
51294781,2354353579,1
51294781,2258201296,1
51294781,2279550472,1
51294781,2547757,1
51294781,34153366,1
51294781,2326945424,1
51294781,2279550745,1
51294781,2059255481,1
51294781,2053865758,1
51294781,1403572168,1
51294781,2256155865,1
51294781,2278107335,1
51294781,2262174798,1
51294781,2364565778,1
51294781,2380838736,1
51294781,2221044898,1
51294781,2317935081,1
51294781,2344983409,1
51294781,2229132621,1
51294781,2408656428,1
51294781,2395759688,1
51294781,2315811080,1
51294781,2364396773,1
51294781,3449782,1
51294781,1752544717,1
51294781,2082391190,1
51294781,31430841,1
2576395,2345543890,1
2576395,2278436626,1
2576395,2282270766,1
2576395,2153960301,1
2576395,2026961966,1
2576395,2130034666,1
2576395,2090963399,1
2576395,7451345,1
2576395,4624957,1
2576395,2086977412,1
2576395,2153959548,1
2576395,32932541,1
2576395,21353507,1
2576395,2007681273,1
2576395,1401787241,1
2576395,1946967827,1
2576395,103082690,1
2576395,5140987,1
2576395,2189744770,1
2576395,2117519101,1
2576395,3434543,1
2576395,8509795,1
2576395,1916342,1
2576395,143601955,1
2576395,1788574,1
2576395,1699344,1
2345543890,1704893173,3
2345543890,2332499776,2
2345543890,2244662438,2
2345543890,2344983409,3
2345543890,1398603401,2
2345543890,2262174798,2
2345543890,1382490233,1
2345543890,2362969159,1
2345543890,2322969635,1
2345543890,2322880006,1
2345543890,2377943666,1
2345543890,2197206862,1
2345543890,2337697291,1
2345543890,2374487692,1
2345543890,2345737401,3
2345543890,2239208267,3
2345543890,1957052621,1
2345543890,2387315500,1
2345543890,2395759688,1
2345543890,2344976081,1
2345543890,1484472744,1
2345543890,2330225857,1
2345543890,2221044898,1
1404715799,143995469,1
1404715799,2083119,1
1404715799,153187903,1
1404715799,147686391,1
1404715799,133888254,1
1404715799,5139705,1
1404715799,80627451,1
1404715799,3213868,1
1404715799,2514430,1
1404715799,39542955,1
