author_norm,person_id,display_name,works_in_corpus,weighted_degree,betweenness,community_id
person:kazuma sakamoto,person:kazuma sakamoto,Kazuma Sakamoto,1,4.0,0.0,113
person:z soh,person:z soh,Z. Soh,1,4.0,0.0,113
person:michiyo suzuki,person:michiyo suzuki,Michiyo Suzuki,1,4.0,0.0,113
person:y iino,person:y iino,Y. Iino,1,4.0,0.0,113
person:t tsuji,person:t tsuji,T. Tsuji,1,4.0,0.0,113
person:rohan gupta,person:rohan gupta,Rohan Gupta,1,4.0,0.0,92
person:n jha,person:n jha,N. Jha,1,4.0,0.0,92
person:r nagraik,person:r nagraik,R. Nagraik,1,4.0,0.0,92
person:karthikeyan ravi,person:karthikeyan ravi,Karthikeyan Ravi,1,4.0,0.0,92
person:anna kramer,person:anna kramer,Anna Kramer,1,4.0,0.0,6
person:j picao osorio,person:j picao osorio,J. Picao-Osorio,1,4.0,0.0,2
person:w roseby,person:w roseby,W. Roseby,1,4.0,0.0,2
person:c hancock,person:c hancock,C.E. Hancock,1,4.0,0.0,2
person:c alonso,person:c alonso,C. Alonso,1,4.0,0.0,2
person:marco zenari,person:marco zenari,Marco Zenari,1,4.0,0.0,6
person:l taffarello,person:l taffarello,L. Taffarello,1,4.0,0.0,6
person:luca mazzucato,person:luca mazzucato,Luca Mazzucato,1,4.0,0.0,6
person:a maritan,person:a maritan,A. Maritan,1,4.0,0.0,6
person:harold shearin,person:harold shearin,Harold K. Shearin,1,4.0,0.0,114
person:casey quinn,person:casey quinn,Casey D. Quinn,1,4.0,0.0,114
person:robert mackin,person:robert mackin,Robert D. Mackin,1,4.0,0.0,114
person:ian macdonald,person:ian macdonald,Ian S. Macdonald,1,4.0,0.0,114
person:r stowers,person:r stowers,R. Stowers,1,4.0,0.0,114
person:rachel huckfeldt,person:rachel huckfeldt,Rachel M. Huckfeldt,1,4.0,0.0,6
person:edward parker,person:edward parker,Edward D. Parker,1,4.0,0.0,6
person:j campbell,person:j campbell,J. E. Campbell,1,4.0,0.0,6
person:da lu,person:da lu,Da Lu,1,4.0,0.0,0
person:edward laurence,person:edward laurence,Edward Laurence,1,4.0,0.0,115
person:charles murphy,person:charles murphy,Charles Murphy,1,4.0,0.0,115
person:g st onge,person:g st onge,G. St‐Onge,1,4.0,0.0,115
person:xavier roy pomerleau,person:xavier roy pomerleau,Xavier Roy-Pomerleau,1,4.0,0.0,115
person:vincent thibeault,person:vincent thibeault,Vincent Thibeault,1,4.0,0.0,115
person:j arle,person:j arle,J. Arle,1,4.0,0.0,116
person:nicolae iftimia,person:nicolae iftimia,Nicolae Iftimia,1,4.0,0.0,116
person:j shils,person:j shils,J. Shils,1,4.0,0.0,116
person:l mei,person:l mei,L. Mei,1,4.0,0.0,116
person:kristen carlson,person:kristen carlson,Kristen W. Carlson,1,4.0,0.0,116
person:d udvary,person:d udvary,D. Udvary,1,4.0,0.0,6
person:benjamin schmid,person:benjamin schmid,Benjamin Schmid,1,4.0,0.0,2
person:m heisenberg,person:m heisenberg,M. Heisenberg,1,4.0,0.0,2
person:samuel harris,person:samuel harris,Samuel N. Harris,1,4.0,0.0,2
person:linnaea ostroff,person:linnaea ostroff,Linnaea E. Ostroff,1,4.0,0.0,118
person:c cain,person:c cain,C. Cain,1,4.0,0.0,118
person:n jindal,person:n jindal,N. Jindal,1,4.0,0.0,118
person:najia dar,person:najia dar,Najia Dar,1,4.0,0.0,118
person:joseph ledoux,person:joseph ledoux,Joseph E LeDoux,1,4.0,0.0,118
person:s ohno,person:s ohno,S. Ohno,1,4.0,0.0,77
person:h pao,person:h pao,H. Pao,1,4.0,0.0,2
person:a gulyas,person:a gulyas,A. Gulyás,1,4.0,0.0,93
person:guiyuan shi,person:guiyuan shi,Guiyuan Shi,1,4.0,0.0,0
person:lirong zheng,person:lirong zheng,Lirong Zheng,1,4.0,0.0,0
person:rabiah dhaliwal,person:rabiah dhaliwal,Rabiah Dhaliwal,1,4.0,0.0,0
person:molly stanley,person:molly stanley,Molly Stanley,1,4.0,0.0,0
person:pierre junca,person:pierre junca,Pierre Junca,1,4.0,0.0,0
person:m gordon,person:m gordon,M. D. Gordon,1,4.0,0.0,0
person:n parikh,person:n parikh,N. Parikh,1,4.0,0.0,1
person:p mulders,person:p mulders,P. Mulders,1,4.0,0.0,120
person:p van eijndhoven,person:p van eijndhoven,P. V. van Eijndhoven,1,4.0,0.0,120
person:a schene,person:a schene,A. Schene,1,4.0,0.0,120
person:c beckmann,person:c beckmann,C. Beckmann,1,4.0,0.0,120
person:i tendolkar,person:i tendolkar,I. Tendolkar,1,4.0,0.0,120
person:ryan ellison,person:ryan ellison,Ryan Ellison,1,4.0,0.0,122
person:mona matar,person:mona matar,Mona Matar,1,4.0,0.0,122
person:s gokoglu,person:s gokoglu,S. Gokoglu,1,4.0,0.0,122
person:r prabhu,person:r prabhu,R. K. Prabhu,1,4.0,0.0,122
person:scott hooper,person:scott hooper,Scott L. Hooper,1,4.0,0.0,122
person:q dou,person:q dou,Q. Dou,1,4.0,0.0,0
person:simone holler,person:simone holler,Simone Holler,1,4.0,0.0,1
person:german kostinger,person:german kostinger,German Köstinger,1,4.0,0.0,1
person:k martin,person:k martin,K. Martin,1,4.0,0.0,1
person:k stratford,person:k stratford,K. Stratford,1,4.0,0.0,1
person:p maia,person:p maia,P. Maia,1,4.0,0.0,0
person:tate tower,person:tate tower,Tate Tower,1,4.0,0.0,15
person:hannah lax,person:hannah lax,Hannah Lax,1,4.0,0.0,15
person:marc thorsten hutt,person:marc thorsten hutt,Marc-Thorsten Hutt,1,4.0,0.0,15
person:danielle graham,person:danielle graham,Danielle Graham,1,4.0,0.0,15
person:luca golinelli,person:luca golinelli,Luca Golinelli,1,4.0,0.0,4
person:m istiban,person:m istiban,M. Istiban,1,4.0,0.0,4
person:l temmerman,person:l temmerman,L. Temmerman,1,4.0,0.0,4
person:eva scholz carlson,person:eva scholz carlson,Eva Scholz-Carlson,1,4.0,0.0,1
person:a iyer,person:a iyer,A. Iyer,1,4.0,0.0,1
person:john ewer,person:john ewer,John Ewer,1,4.0,0.0,1
person:maria fernandez,person:maria fernandez,Maria P. Fernandez,1,4.0,0.0,1
person:eleonora meschi,person:eleonora meschi,Eleonora Meschi,1,4.0,0.0,1
person:lucille duquenoy,person:lucille duquenoy,Lucille Duquenoy,1,4.0,0.0,1
person:m zhong,person:m zhong,M. Zhong,1,4.0,0.0,56
person:t peng,person:t peng,T. Peng,1,4.0,0.0,56
person:m duarte,person:m duarte,M. Duarte,1,4.0,0.0,56
person:yunkyu sohn,person:yunkyu sohn,Yunkyu Sohn,1,4.0,0.0,4
person:yong yeol ahn,person:yong yeol ahn,Yong-Yeol Ahn,1,4.0,0.0,4
person:a grotemeyer,person:a grotemeyer,A. Grotemeyer,1,4.0,0.0,11
person:dibbanti harikrishnareddy,person:dibbanti harikrishnareddy,Dibbanti HariKrishnaReddy,1,4.0,0.0,154
person:manisha prajapat,person:manisha prajapat,Manisha Prajapat,1,4.0,0.0,154
person:a prakash,person:a prakash,A. Prakash,1,4.0,0.0,154
person:b medhi,person:b medhi,B. Medhi,1,4.0,0.0,154
person:laura anton sanchez,person:laura anton sanchez,Laura Anton-Sanchez,1,4.0,0.0,123
person:felix effenberger,person:felix effenberger,Felix Effenberger,1,4.0,0.0,123
person:c bielza,person:c bielza,C. Bielza,1,4.0,0.0,123
person:p larranaga,person:p larranaga,P. Larrañaga,1,4.0,0.0,123
person:hermann cuntz,person:hermann cuntz,Hermann Cuntz,1,4.0,0.0,123
person:giulia menichetti,person:giulia menichetti,Giulia Menichetti,1,4.0,0.0,4
person:andre ferreira castro,person:andre ferreira castro,André Ferreira Castro,1,4.0,0.0,4
person:huayu ding,person:huayu ding,Huayu Ding,1,4.0,0.0,6
person:alon poleg polsky,person:alon poleg polsky,Alon Poleg-Polsky,1,4.0,0.0,6
person:alberto bailoni,person:alberto bailoni,Alberto Bailoni,1,4.0,0.0,7
person:steffen wolf,person:steffen wolf,Steffen Wolf,1,4.0,0.0,7
person:g pontes,person:g pontes,G. Pontes,1,4.0,0.0,3
person:nicholas jourjine,person:nicholas jourjine,Nicholas Jourjine,1,4.0,0.0,3
person:elisabeth demarco,person:elisabeth demarco,Elisabeth C. DeMarco,1,4.0,0.0,124
person:alexander tesmer,person:alexander tesmer,Alexander L. Tesmer,1,4.0,0.0,124
person:bruna hech,person:bruna hech,Bruna Hech,1,4.0,0.0,124
person:k kawakami,person:k kawakami,K. Kawakami,1,4.0,0.0,124
person:estuardo robles,person:estuardo robles,Estuardo Robles,1,4.0,0.0,124
person:shivesh chaudhary,person:shivesh chaudhary,Shivesh Chaudhary,1,4.0,0.0,7
person:sol ah lee,person:sol ah lee,Sol Ah Lee,1,4.0,0.0,7
person:dhaval patel,person:dhaval patel,Dhaval S. Patel,1,4.0,0.0,7
person:savik kinger,person:savik kinger,Savik Kinger,1,4.0,0.0,4
person:johannes bertram,person:johannes bertram,Johannes Bertram,1,4.0,0.0,4
person:luciano dyballa,person:luciano dyballa,Luciano Dyballa,1,4.0,0.0,4
person:steven zucker,person:steven zucker,Steven W. Zucker,1,4.0,0.0,4
person:andrea luppi,person:andrea luppi,Andrea I. Luppi,1,4.0,0.0,5
person:laura suarez,person:laura suarez,Laura E. Suárez,1,4.0,0.0,5
person:guillaume lajoie,person:guillaume lajoie,Guillaume Lajoie,1,4.0,0.0,5
person:altar sorkac,person:altar sorkac,Altar Sorkaç,1,4.0,0.0,2
person:yiannis savva,person:yiannis savva,Yiannis A. Savva,1,4.0,0.0,2
person:doruk savas,person:doruk savas,Doruk Savaş,1,4.0,0.0,2
person:amicia elliott,person:amicia elliott,Amicia D Elliott,1,4.0,0.0,157
person:sarav shah,person:sarav shah,Sarav Shah,1,4.0,0.0,157
person:b white,person:b white,B. White,1,4.0,0.0,157
person:muyang lyu,person:muyang lyu,Muyang Lyu,1,4.0,0.0,0
person:christian goodbrake,person:christian goodbrake,Christian Goodbrake,1,4.0,0.0,126
person:d beers,person:d beers,D. Beers,1,4.0,0.0,126
person:t thompson,person:t thompson,T. Thompson,1,4.0,0.0,126
person:h harrington,person:h harrington,H. Harrington,1,4.0,0.0,126
person:a goriely,person:a goriely,A. Goriely,1,4.0,0.0,126
person:jonathan garcia,person:jonathan garcia,Jonathan W. Garcia,1,4.0,0.0,2
person:c sabottke,person:c sabottke,C. Sabottke,1,4.0,0.0,2
person:d spencer,person:d spencer,D. Spencer,1,4.0,0.0,2
person:s price,person:s price,S. Price,1,4.0,0.0,4
person:t santarius,person:t santarius,T. Santarius,1,4.0,0.0,4
person:m kleinnijenhuis,person:m kleinnijenhuis,M. Kleinnijenhuis,1,4.0,0.0,5
person:errin johnson,person:errin johnson,Errin Johnson,1,4.0,0.0,5
person:j mollink,person:j mollink,J. Mollink,1,4.0,0.0,5
person:k miller,person:k miller,K. Miller,1,4.0,0.0,5
person:abhilash sawant,person:abhilash sawant,Abhilash Sawant,1,4.0,0.0,42
person:jake khoussine,person:jake khoussine,Jake Khoussine,1,4.0,0.0,42
person:felicia davenport,person:felicia davenport,Felicia Davenport,1,4.0,0.0,2
person:n takata,person:n takata,N. Takata,1,4.0,0.0,18
person:n sato,person:n sato,N. Sato,1,4.0,0.0,18
person:kenji tanaka,person:kenji tanaka,Kenji F. Tanaka,1,4.0,0.0,18
person:matteo serafino,person:matteo serafino,Matteo Serafino,1,4.0,0.0,25
person:johnson keiriz,person:johnson keiriz,Johnson J. G. Keiriz,1,4.0,0.0,0
person:a forbes,person:a forbes,A. Forbes,1,4.0,0.0,0
person:a safari,person:a safari,A. Safari,1,4.0,0.0,128
person:p moretti,person:p moretti,P. Moretti,1,4.0,0.0,128
person:i diez,person:i diez,I. Díez,1,4.0,0.0,128
person:j cortes,person:j cortes,J. Cortes,1,4.0,0.0,128
person:m munoz,person:m munoz,M. A. Muñoz,1,4.0,0.0,128
person:abby thompson,person:abby thompson,Abby R. Thompson,1,4.0,0.0,9
person:elisabeth conklin,person:elisabeth conklin,Elisabeth A. Conklin,1,4.0,0.0,9
person:nathan schroeder,person:nathan schroeder,Nathan E. Schroeder,1,4.0,0.0,9
person:mayank kabra,person:mayank kabra,Mayank Kabra,1,4.0,0.0,1
person:m rivera alba,person:m rivera alba,M. Rivera-Alba,1,4.0,0.0,1
person:steve branson,person:steve branson,Steve Branson,1,4.0,0.0,1
person:k branson,person:k branson,K. Branson,1,4.0,0.0,1
person:jesse brown,person:jesse brown,Jesse A. Brown,1,4.0,0.0,45
person:jeff rudie,person:jeff rudie,Jeff D. Rudie,1,4.0,0.0,45
person:a bandrowski,person:a bandrowski,A. Bandrowski,1,4.0,0.0,45
person:j horn,person:j horn,J. D. Horn,1,4.0,0.0,45
person:scott trinkle,person:scott trinkle,Scott Trinkle,1,4.0,0.0,13
person:s foxley,person:s foxley,S. Foxley,1,4.0,0.0,13
person:p riviere,person:p riviere,P. L. Rivière,1,4.0,0.0,13
person:christine saleeba,person:christine saleeba,Christine Saleeba,1,4.0,0.0,6
person:w risher,person:w risher,W. C. Risher,1,4.0,0.0,129
person:t ustunkaya,person:t ustunkaya,T. Ustunkaya,1,4.0,0.0,129
person:jonnathan singh alvarado,person:jonnathan singh alvarado,Jonnathan Singh Alvarado,1,4.0,0.0,129
person:l rogerson,person:l rogerson,L. Rogerson,1,4.0,0.0,6
person:christian behrens,person:christian behrens,Christian Behrens,1,4.0,0.0,6
person:miljan petrovic,person:miljan petrovic,Miljan Petrović,1,4.0,0.0,79
person:t bolton,person:t bolton,T. Bolton,1,4.0,0.0,79
person:m preti,person:m preti,M. Preti,1,4.0,0.0,79
person:raphael liegeois,person:raphael liegeois,Raphaël Liégeois,1,4.0,0.0,79
person:jun reichl,person:jun reichl,Jun Reichl,1,4.0,0.0,4
person:julia miller,person:julia miller,Julia M. Miller,1,4.0,0.0,4
person:harpreet randhawa,person:harpreet randhawa,Harpreet Randhawa,1,4.0,0.0,4
person:roger bermudez chacon,person:roger bermudez chacon,Róger Bermúdez-Chacón,1,4.0,0.0,7
person:okan altingovde,person:okan altingovde,Okan Altingövde,1,4.0,0.0,7
person:i belevich,person:i belevich,I. Belevich,1,4.0,0.0,131
person:merja joensuu,person:merja joensuu,Merja Joensuu,1,4.0,0.0,131
person:darshan kumar,person:darshan kumar,Darshan Kumar,1,4.0,0.0,131
person:h vihinen,person:h vihinen,H. Vihinen,1,4.0,0.0,131
person:e jokitalo,person:e jokitalo,E. Jokitalo,1,4.0,0.0,131
person:remy petkantchin,person:remy petkantchin,Remy Petkantchin,1,4.0,0.0,7
person:adrien berchet,person:adrien berchet,Adrien Berchet,1,4.0,0.0,7
person:julian falco,person:julian falco,Julian N. Falco,1,4.0,0.0,2
person:michael musslewhite,person:michael musslewhite,Michael D. Musslewhite,1,4.0,0.0,2
person:tyler ramos,person:tyler ramos,Tyler B. Ramos,1,4.0,0.0,1
person:j medaglia,person:j medaglia,J. Medaglia,1,4.0,0.0,2
person:r hamilton,person:r hamilton,R. Hamilton,1,4.0,0.0,2
person:s thompson schill,person:s thompson schill,S. Thompson-Schill,1,4.0,0.0,2
person:p bernstein,person:p bernstein,P. Bernstein,1,4.0,0.0,1
person:elizabeth pax,person:elizabeth pax,Elizabeth Pax,1,4.0,0.0,7
person:g zamora lopez,person:g zamora lopez,G. Zamora-López,1,4.0,0.0,2
person:m kringelbach,person:m kringelbach,M. Kringelbach,1,4.0,0.0,2
person:changsong zhou,person:changsong zhou,Changsong Zhou,1,4.0,0.0,2
person:kei jokura,person:kei jokura,Kei Jokura,1,4.0,0.0,2
person:lara niederhaus,person:lara niederhaus,Lara Niederhaus,1,4.0,0.0,2
person:p burkhardt,person:p burkhardt,P. Burkhardt,1,4.0,0.0,2
person:m shanahan,person:m shanahan,M. Shanahan,1,4.0,0.0,66
person:v bingman,person:v bingman,V. Bingman,1,4.0,0.0,66
person:toru shimizu,person:toru shimizu,Toru Shimizu,1,4.0,0.0,66
person:martin wild,person:martin wild,Martin Wild,1,4.0,0.0,66
person:woo bin jung,person:woo bin jung,Woo-Bin Jung,1,4.0,0.0,0
person:rona gertner,person:rona gertner,Rona S. Gertner,1,4.0,0.0,0
person:do hyun ham,person:do hyun ham,Do-Hyun Ham,1,4.0,0.0,0
person:anna lena horlemann,person:anna lena horlemann,Anna-Lena Horlemann,1,4.0,0.0,7
person:guy billings,person:guy billings,Guy O. Billings,1,4.0,0.0,10
person:a lorincz,person:a lorincz,A. Lorincz,1,4.0,0.0,10
person:z nusser,person:z nusser,Z. Nusser,1,4.0,0.0,10
person:j berzhanskaya,person:j berzhanskaya,J. Berzhanskaya,1,4.0,0.0,0
person:nick chernyy,person:nick chernyy,Nick Chernyy,1,4.0,0.0,0
person:b gluckman,person:b gluckman,B. Gluckman,1,4.0,0.0,0
person:s schiff,person:s schiff,S. Schiff,1,4.0,0.0,0
person:ryan kennedy,person:ryan kennedy,Ryan Kennedy,1,4.0,0.0,1
person:aurora panzera,person:aurora panzera,Aurora Panzera,1,4.0,0.0,2
person:rachael stentiford,person:rachael stentiford,Rachael Stentiford,1,4.0,0.0,132
person:james knight,person:james knight,James C. Knight,1,4.0,0.0,132
person:thomas nowotny,person:thomas nowotny,Thomas Nowotny,1,4.0,0.0,132
person:andrew philippides,person:andrew philippides,Andrew O. Philippides,1,4.0,0.0,132
person:paul graham,person:paul graham,Paul Graham,1,4.0,0.0,132
person:a seybold,person:a seybold,A. Seybold,1,4.0,0.0,169
person:o tolstenkov,person:o tolstenkov,O. Tolstenkov,1,4.0,0.0,169
person:sharat chandra tumu,person:sharat chandra tumu,Sharat Chandra Tumu,1,4.0,0.0,169
person:harald hausen,person:harald hausen,Harald Hausen,1,4.0,0.0,169
person:m ghoniem,person:m ghoniem,M. Ghoniem,1,4.0,0.0,133
person:f mcgee,person:f mcgee,F. McGee,1,4.0,0.0,133
person:g melancon,person:g melancon,G. Melançon,1,4.0,0.0,133
person:b otjacques,person:b otjacques,B. Otjacques,1,4.0,0.0,133
person:bruno pinaud,person:bruno pinaud,Bruno Pinaud,1,4.0,0.0,133
person:marios chatzigeorgiou,person:marios chatzigeorgiou,Marios Chatzigeorgiou,1,4.0,0.0,4
person:m treinin,person:m treinin,M. Treinin,1,4.0,0.0,4
person:haruo mizutani,person:haruo mizutani,Haruo Mizutani,1,4.0,0.0,134
person:yoshihiro takeda,person:yoshihiro takeda,Yoshihiro Takeda,1,4.0,0.0,134
person:atsushi momose,person:atsushi momose,Atsushi Momose,1,4.0,0.0,134
person:akihisa takeuchi,person:akihisa takeuchi,Akihisa Takeuchi,1,4.0,0.0,134
person:toshihisa takagi,person:toshihisa takagi,Toshihisa Takagi,1,4.0,0.0,134
person:xiangrui ma,person:xiangrui ma,Xiangrui Ma,1,4.0,0.0,0
person:s angelantonio,person:s angelantonio,S. Angelantonio,1,4.0,0.0,68
person:giorgio gosti,person:giorgio gosti,Giorgio Gosti,1,4.0,0.0,68
person:wei shen,person:wei shen,Wei Shen,1,4.0,0.0,0
person:a yuille,person:a yuille,A. Yuille,1,4.0,0.0,0
person:laura lungu,person:laura lungu,Laura Lungu,1,4.0,0.0,2
person:zihao sun,person:zihao sun,Zihao Sun,1,4.0,0.0,0
person:h urakubo,person:h urakubo,H. Urakubo,1,4.0,0.0,18
person:t bullmann,person:t bullmann,T. Bullmann,1,4.0,0.0,18
person:shigeyuki oba,person:shigeyuki oba,Shigeyuki Oba,1,4.0,0.0,18
person:k bassler,person:k bassler,K. Bassler,1,4.0,0.0,0
person:k josic,person:k josic,K. Josić,1,4.0,0.0,0
person:w haan,person:w haan,W. D. Haan,1,4.0,0.0,135
person:k mott,person:k mott,K. Mott,1,4.0,0.0,135
person:e straaten,person:e straaten,E. Straaten,1,4.0,0.0,135
person:p scheltens,person:p scheltens,P. Scheltens,1,4.0,0.0,135
person:c stam,person:c stam,C. Stam,1,4.0,0.0,135
person:beth chen,person:beth chen,Beth L. Chen,1,4.0,0.0,9
person:eric paniagua,person:eric paniagua,Eric Paniagua,1,4.0,0.0,9
person:f putter,person:f putter,F. D. Putter,1,4.0,0.0,1
person:h corporaal,person:h corporaal,H. Corporaal,1,4.0,0.0,1
person:leone costi,person:leone costi,Leone Costi,1,4.0,0.0,136
person:alexander hadjiivanov,person:alexander hadjiivanov,Alexander Hadjiivanov,1,4.0,0.0,136
person:dominik dold,person:dominik dold,Dominik Dold,1,4.0,0.0,136
person:zachary hale,person:zachary hale,Zachary F. Hale,1,4.0,0.0,136
person:dario izzo,person:dario izzo,Dario Izzo,1,4.0,0.0,136
person:laura grundy,person:laura grundy,Laura J. Grundy,1,4.0,0.0,4
person:andre brown,person:andre brown,André E. X. Brown,1,4.0,0.0,4
person:marta pallotto,person:marta pallotto,Marta Pallotto,1,4.0,0.0,6
person:b fubara,person:b fubara,B. Fubara,1,4.0,0.0,6
person:antonio diaz parra,person:antonio diaz parra,Antonio Díaz-Parra,1,4.0,0.0,5
person:zachary osborn,person:zachary osborn,Zachary Osborn,1,4.0,0.0,5
person:s canals,person:s canals,S. Canals,1,4.0,0.0,5
person:d moratal,person:d moratal,D. Moratal,1,4.0,0.0,5
person:davit buniatyan,person:davit buniatyan,Davit Buniatyan,1,4.0,0.0,3
person:j sorger,person:j sorger,J. Sorger,1,4.0,0.0,0
person:k buhler,person:k buhler,K. Bühler,1,4.0,0.0,0
person:f schulze,person:f schulze,F. Schulze,1,4.0,0.0,0
person:soonbong baek,person:soonbong baek,Soonbong Baek,1,4.0,0.0,6
person:j jang,person:j jang,J. Jang,1,4.0,0.0,6
person:h jung,person:h jung,H. Jung,1,4.0,0.0,6
person:c shan xu,person:c shan xu,C. Shan Xu,1,4.0,0.0,1
person:aubrie de la cruz,person:aubrie de la cruz,Aubrie L De La Cruz,1,4.0,0.0,0
person:antuca callejas,person:antuca callejas,Antuca Callejas,1,4.0,0.0,0
person:jonas pichat,person:jonas pichat,Jonas Pichat,1,4.0,0.0,138
person:j iglesias,person:j iglesias,J. E. Iglesias,1,4.0,0.0,138
person:t yousry,person:t yousry,T. Yousry,1,4.0,0.0,138
person:s ourselin,person:s ourselin,S. Ourselin,1,4.0,0.0,138
person:m modat,person:m modat,M. Modat,1,4.0,0.0,138
person:sebastian spreizer,person:sebastian spreizer,Sebastian Spreizer,1,4.0,0.0,6
person:johanna senk,person:johanna senk,Johanna Senk,1,4.0,0.0,6
person:s rotter,person:s rotter,S. Rotter,1,4.0,0.0,6
person:b weyers,person:b weyers,B. Weyers,1,4.0,0.0,6
person:wadood haq,person:wadood haq,Wadood Haq,1,4.0,0.0,6
person:b arango gonzalez,person:b arango gonzalez,B. Arango-Gonzalez,1,4.0,0.0,6
person:e zrenner,person:e zrenner,E. Zrenner,1,4.0,0.0,6
person:a azad,person:a azad,A. K. Azad,1,4.0,0.0,100
person:s soffe,person:s soffe,S. Soffe,1,4.0,0.0,100
person:dimitry fisher,person:dimitry fisher,Dimitry Fisher,1,4.0,0.0,2
person:i olasagasti,person:i olasagasti,I. Olasagasti,1,4.0,0.0,2
person:m goldman,person:m goldman,M. Goldman,1,4.0,0.0,2
person:bartosz bryg,person:bartosz bryg,Bartosz Bryg,1,4.0,0.0,33
person:ioannis koutis,person:ioannis koutis,Ioannis Koutis,1,4.0,0.0,33
person:c soti,person:c soti,C. Sőti,1,4.0,0.0,93
person:yusuf osmanl oglu,person:yusuf osmanl oglu,Yusuf Osmanlıoğlu,1,4.0,0.0,139
person:d parker,person:d parker,D. Parker,1,4.0,0.0,139
person:s brem,person:s brem,S. Brem,1,4.0,0.0,139
person:a shokoufandeh,person:a shokoufandeh,A. Shokoufandeh,1,4.0,0.0,139
person:r verma,person:r verma,R. Verma,1,4.0,0.0,139
person:m mcdonnell,person:m mcdonnell,M. McDonnell,1,4.0,0.0,140
person:omer nebil yaveroglu,person:omer nebil yaveroglu,Ömer Nebil Yaveroğlu,1,4.0,0.0,140
person:b schmerl,person:b schmerl,B. Schmerl,1,4.0,0.0,140
person:nicolangelo iannella,person:nicolangelo iannella,Nicolangelo Iannella,1,4.0,0.0,140
