work_id,author_raw,author_norm,author_order,decision,source_group
work_05006ad65a5c5f62,S. Tapia-González,tapia-gonzález|s,4,adjacent_relevant,core_audit
work_05006ad65a5c5f62,J. DeFelipe,defelipe|j,5,adjacent_relevant,core_audit
work_05006ad65a5c5f62,Douglas Armstrong,armstrong|d,6,adjacent_relevant,core_audit
work_05006ad65a5c5f62,S. Grant,grant|s,7,adjacent_relevant,core_audit
work_0506cf0b9cfdf1f4,Chien-Po Liao,liao|c,1,core_relevant,core_audit
work_0506cf0b9cfdf1f4,Maryam Majeed,majeed|m,2,core_relevant,core_audit
work_0506cf0b9cfdf1f4,Oliver Hobert,hobert|o,3,core_relevant,core_audit
work_0552194b80de37f0,Michael W. Reimann,reimann|mw,1,adjacent_relevant,core_audit
work_0552194b80de37f0,H. Riihimäki,riihimäki|h,2,adjacent_relevant,core_audit
work_0552194b80de37f0,Jason P. Smith,smith|jp,3,adjacent_relevant,core_audit
work_0552194b80de37f0,J. Lazovskis,lazovskis|j,4,adjacent_relevant,core_audit
work_0552194b80de37f0,C. Pokorny,pokorny|c,5,adjacent_relevant,core_audit
work_0552194b80de37f0,R. Levi,levi|r,6,adjacent_relevant,core_audit
work_056237b15ff5a6e6,Henry M. Mitchell,mitchell|hm,1,adjacent_relevant,unresolved
work_056237b15ff5a6e6,P. Dodds,dodds|p,2,adjacent_relevant,unresolved
work_056237b15ff5a6e6,J. Mahoney,mahoney|j,3,adjacent_relevant,unresolved
work_056237b15ff5a6e6,C. Danforth,danforth|c,4,adjacent_relevant,unresolved
work_0641fb974f5264cf,Jinhyung Kim,kim|j,1,core_relevant,core_audit
work_0641fb974f5264cf,Ting Zhao,zhao|t,2,core_relevant,core_audit
work_0641fb974f5264cf,R. Petralia,petralia|r,3,core_relevant,core_audit
work_0641fb974f5264cf,Yang Yu,yu|y,4,core_relevant,core_audit
work_0641fb974f5264cf,Hanchuan Peng,peng|h,5,core_relevant,core_audit
work_0641fb974f5264cf,E. Myers,myers|e,6,core_relevant,core_audit
work_0641fb974f5264cf,J. Magee,magee|j,7,core_relevant,core_audit
work_067df68ce507c51a,A. Sauerbeck,sauerbeck|a,1,core_relevant,core_audit
work_067df68ce507c51a,Mihika Gangolli,gangolli|m,2,core_relevant,core_audit
work_067df68ce507c51a,Sydney J. Reitz,reitz|sj,3,core_relevant,core_audit
work_067df68ce507c51a,Maverick H. Salyards,salyards|mh,4,core_relevant,core_audit
work_067df68ce507c51a,Samuel H. Kim,kim|sh,5,core_relevant,core_audit
work_067df68ce507c51a,Christopher Hemingway,hemingway|c,6,core_relevant,core_audit
work_067df68ce507c51a,Maud Gratuze,gratuze|m,7,core_relevant,core_audit
work_067df68ce507c51a,Tejaswi Makkapati,makkapati|t,8,core_relevant,core_audit
work_067df68ce507c51a,Martin Kerschensteiner,kerschensteiner|m,9,core_relevant,core_audit
work_067df68ce507c51a,David M. Holtzman,holtzman|dm,10,core_relevant,core_audit
work_067df68ce507c51a,D. L. Brody,brody|dl,11,core_relevant,core_audit
work_067df68ce507c51a,Terrance T. Kummer,kummer|tt,12,core_relevant,core_audit
work_068034b20857f28d,Palka Puri,puri|p,1,adjacent_relevant,core_audit
work_068034b20857f28d,Shiuan-Tze Wu,wu|s,2,adjacent_relevant,core_audit
work_068034b20857f28d,Chih-Ying Su,su|c,3,adjacent_relevant,core_audit
work_068034b20857f28d,Johnatan Aljadeff,aljadeff|j,4,adjacent_relevant,core_audit
work_068ce671d4050e17,Afshin Khadangi,khadangi|a,1,core_relevant,role_bridge
work_068ce671d4050e17,T. Boudier,boudier|t,2,core_relevant,role_bridge
work_068ce671d4050e17,V. Rajagopal,rajagopal|v,3,core_relevant,role_bridge
work_06a819921125fd5b,K. Eichler,eichler|k,1,core_relevant,core_audit
work_06a819921125fd5b,K. Eichler,eichler|k,2,core_relevant,core_audit
work_06a819921125fd5b,Feng Li,li|f,3,core_relevant,core_audit
work_06a819921125fd5b,Ashok Litwin-Kumar,litwin-kumar|a,4,core_relevant,core_audit
work_06a819921125fd5b,Youngser Park,park|y,5,core_relevant,core_audit
work_06a819921125fd5b,Ingrid V. Andrade,andrade|iv,6,core_relevant,core_audit
work_06a819921125fd5b,Casey M. Schneider-Mizell,schneider-mizell|cm,7,core_relevant,core_audit
work_06a819921125fd5b,T. Saumweber,saumweber|t,8,core_relevant,core_audit
work_06a819921125fd5b,Annina Huser,huser|a,9,core_relevant,core_audit
work_06a819921125fd5b,Claire Eschbach,eschbach|c,10,core_relevant,core_audit
work_06a819921125fd5b,B. Gerber,gerber|b,11,core_relevant,core_audit
work_06a819921125fd5b,R. Fetter,fetter|r,12,core_relevant,core_audit
work_06a819921125fd5b,J. Truman,truman|j,13,core_relevant,core_audit
work_06a819921125fd5b,C. Priebe,priebe|c,14,core_relevant,core_audit
work_06a819921125fd5b,L. Abbott,abbott|l,15,core_relevant,core_audit
work_06a819921125fd5b,Andreas S. Thum,thum|as,16,core_relevant,core_audit
work_06a819921125fd5b,Marta Zlatic,zlatic|m,17,core_relevant,core_audit
work_06a819921125fd5b,Marta Zlatic,zlatic|m,18,core_relevant,core_audit
work_06a819921125fd5b,Albert Cardona,cardona|a,19,core_relevant,core_audit
work_06a819921125fd5b,Albert Cardona,cardona|a,20,core_relevant,core_audit
work_06d988a94f52ce61,Cornelius Schröder,schröder|c,1,adjacent_relevant,core_audit
work_06d988a94f52ce61,David A. Klindt,klindt|da,2,adjacent_relevant,core_audit
work_06d988a94f52ce61,Sarah Strauss,strauss|s,3,adjacent_relevant,core_audit
work_06d988a94f52ce61,Katrin Franke,franke|k,4,adjacent_relevant,core_audit
work_06d988a94f52ce61,M. Bethge,bethge|m,5,adjacent_relevant,core_audit
work_06d988a94f52ce61,Thomas Euler,euler|t,6,adjacent_relevant,core_audit
work_06d988a94f52ce61,Philipp Berens,berens|p,7,adjacent_relevant,core_audit
work_06e3942d0f902996,V. Sampathkumar,sampathkumar|v,1,core_relevant,core_audit
work_06e3942d0f902996,Andrew J. Miller-Hansen,miller-hansen|aj,2,core_relevant,core_audit
work_06e3942d0f902996,S. Murray Sherman,sherman|sm,3,core_relevant,core_audit
work_06e3942d0f902996,N. Kasthuri,kasthuri|n,4,core_relevant,core_audit
work_06fed2e30ee196ac,L. Silvestri,silvestri|l,1,adjacent_relevant,unresolved
work_06fed2e30ee196ac,L. Sacconi,sacconi|l,2,adjacent_relevant,unresolved
work_06fed2e30ee196ac,F. Pavone,pavone|f,3,adjacent_relevant,unresolved
work_07aa0164f902c8fb,C. Cadwell,cadwell|c,1,adjacent_relevant,core_audit
work_07aa0164f902c8fb,F. Scala,scala|f,2,adjacent_relevant,core_audit
work_07aa0164f902c8fb,Paul G. Fahey,fahey|pg,3,adjacent_relevant,core_audit
work_07aa0164f902c8fb,D. Kobak,kobak|d,4,adjacent_relevant,core_audit
work_07aa0164f902c8fb,Fabian H Sinz,sinz|fh,5,adjacent_relevant,core_audit
work_07aa0164f902c8fb,P. Johnsson,johnsson|p,6,adjacent_relevant,core_audit
work_07aa0164f902c8fb,Shuang Li,li|s,7,adjacent_relevant,core_audit
work_07aa0164f902c8fb,R. Cotton,cotton|r,8,adjacent_relevant,core_audit
work_07aa0164f902c8fb,R. Sandberg,sandberg|r,9,adjacent_relevant,core_audit
work_07aa0164f902c8fb,Philipp Berens,berens|p,10,adjacent_relevant,core_audit
work_07aa0164f902c8fb,Xiaolong Jiang,jiang|x,11,adjacent_relevant,core_audit
work_07aa0164f902c8fb,A. Tolias,tolias|a,12,adjacent_relevant,core_audit
work_07aa86ea8851c550,Linqing Feng,feng|l,1,core_relevant,core_audit
work_07aa86ea8851c550,Ting Zhao,zhao|t,2,core_relevant,core_audit
work_07aa86ea8851c550,Jinhyung Kim,kim|j,3,core_relevant,core_audit
work_07c7b0397ccdb7f6,R. Marc,marc|r,1,adjacent_relevant,core_audit
work_07c7b0397ccdb7f6,C. Sigulinsky,sigulinsky|c,2,adjacent_relevant,core_audit
work_07c7b0397ccdb7f6,Rebecca L. Pfeiffer,pfeiffer|rl,3,adjacent_relevant,core_audit
work_07c7b0397ccdb7f6,Daniel P. Emrich,emrich|dp,4,adjacent_relevant,core_audit
work_07c7b0397ccdb7f6,James R. Anderson,anderson|jr,5,adjacent_relevant,core_audit
work_07c7b0397ccdb7f6,Bryan William Jones,jones|bw,6,adjacent_relevant,core_audit
work_07cf5b18e1597373,Netanel Ofer,ofer|n,1,core_relevant,core_audit
work_07cf5b18e1597373,Sapir Shapira,shapira|s,2,core_relevant,core_audit
work_07cf5b18e1597373,I. Segev,segev|i,3,core_relevant,core_audit
work_07da33548167bb21,M. Domínguez-Álvaro,domínguez-álvaro|m,1,core_relevant,role_bridge
work_07da33548167bb21,M. Montero-Crespo,montero-crespo|m,2,core_relevant,role_bridge
work_07da33548167bb21,M. Montero-Crespo,montero-crespo|m,3,core_relevant,role_bridge
work_07da33548167bb21,L. Blázquez-Llorca,blázquez-llorca|l,4,core_relevant,role_bridge
work_07da33548167bb21,L. Blázquez-Llorca,blázquez-llorca|l,5,core_relevant,role_bridge
work_07da33548167bb21,Javier DeFelipe,defelipe|j,6,core_relevant,role_bridge
work_07da33548167bb21,Javier DeFelipe,defelipe|j,7,core_relevant,role_bridge
work_07da33548167bb21,L. Alonso-Nanclares,alonso-nanclares|l,8,core_relevant,role_bridge
work_07da33548167bb21,L. Alonso-Nanclares,alonso-nanclares|l,9,core_relevant,role_bridge
work_07ec6ddd071dafbb,Maryam Majeed,majeed|m,1,core_relevant,core_audit
work_07ec6ddd071dafbb,Haejun Han,han|h,2,core_relevant,core_audit
work_07ec6ddd071dafbb,Keren Zhang,zhang|k,3,core_relevant,core_audit
work_07ec6ddd071dafbb,Wen Xi Cao,cao|wx,4,core_relevant,core_audit
work_07ec6ddd071dafbb,Chien-Po Liao,liao|c,5,core_relevant,core_audit
work_07ec6ddd071dafbb,Oliver Hobert,hobert|o,6,core_relevant,core_audit
work_07ec6ddd071dafbb,Hang Lu,lu|h,7,core_relevant,core_audit
work_08619b07a36cc83e,G. Meissner,meissner|g,1,role_bridge,core_audit
work_08619b07a36cc83e,Allison Vannan,vannan|a,2,role_bridge,core_audit
work_08619b07a36cc83e,Jennifer Jeter,jeter|j,3,role_bridge,core_audit
work_08619b07a36cc83e,Kari Close,close|k,4,role_bridge,core_audit
work_08619b07a36cc83e,Gina M. Depasquale,depasquale|gm,5,role_bridge,core_audit
work_08619b07a36cc83e,Zachary Dorman,dorman|z,6,role_bridge,core_audit
work_08619b07a36cc83e,Kaitlyn Forster,forster|k,7,role_bridge,core_audit
work_08619b07a36cc83e,Jaye Anne Beringer,beringer|ja,8,role_bridge,core_audit
work_08619b07a36cc83e,Theresa V Gibney,gibney|tv,9,role_bridge,core_audit
work_08619b07a36cc83e,Joanna H Hausenfluck,hausenfluck|jh,10,role_bridge,core_audit
work_08619b07a36cc83e,Yisheng He,he|y,11,role_bridge,core_audit
work_08619b07a36cc83e,Kristin Henderson,henderson|k,12,role_bridge,core_audit
work_08619b07a36cc83e,Lauren Johnson,johnson|l,13,role_bridge,core_audit
work_08619b07a36cc83e,Rebecca M Johnston,johnston|rm,14,role_bridge,core_audit
work_08619b07a36cc83e,Gudrun Ihrke,ihrke|g,15,role_bridge,core_audit
work_08619b07a36cc83e,N. Iyer,iyer|n,16,role_bridge,core_audit
work_08619b07a36cc83e,Rachel Lazarus,lazarus|r,17,role_bridge,core_audit
work_08619b07a36cc83e,Kelley Lee,lee|k,18,role_bridge,core_audit
work_08619b07a36cc83e,Hsing-Hsi Li,li|h,19,role_bridge,core_audit
work_08619b07a36cc83e,Hua-Peng Liaw,liaw|h,20,role_bridge,core_audit
work_08619b07a36cc83e,Brian Melton,melton|b,21,role_bridge,core_audit
work_08619b07a36cc83e,Scott Miller,miller|s,22,role_bridge,core_audit
work_08619b07a36cc83e,Reeham Motaher,motaher|r,23,role_bridge,core_audit
work_08619b07a36cc83e,Alexandra Novak,novak|a,24,role_bridge,core_audit
work_08619b07a36cc83e,Omotara Ogundeyi,ogundeyi|o,25,role_bridge,core_audit
work_08619b07a36cc83e,A. Petruncio,petruncio|a,26,role_bridge,core_audit
work_08619b07a36cc83e,J. Price,price|j,27,role_bridge,core_audit
work_08619b07a36cc83e,Sophia Protopapas,protopapas|s,28,role_bridge,core_audit
work_08619b07a36cc83e,Susana Tae,tae|s,29,role_bridge,core_audit
work_08619b07a36cc83e,Jennifer Taylor,taylor|j,30,role_bridge,core_audit
work_08619b07a36cc83e,Rebecca Vorimo,vorimo|r,31,role_bridge,core_audit
work_08619b07a36cc83e,B. Yarbrough,yarbrough|b,32,role_bridge,core_audit
work_08619b07a36cc83e,K. Zeng,zeng|k,33,role_bridge,core_audit
work_08619b07a36cc83e,Christopher T. Zugates,zugates|ct,34,role_bridge,core_audit
work_08619b07a36cc83e,Heather Dionne,dionne|h,35,role_bridge,core_audit
work_08619b07a36cc83e,Claire Angstadt,angstadt|c,36,role_bridge,core_audit
work_08619b07a36cc83e,Kelly Ashley,ashley|k,37,role_bridge,core_audit
work_08619b07a36cc83e,Amanda Cavallaro,cavallaro|a,38,role_bridge,core_audit
work_08619b07a36cc83e,Tam Dang,dang|t,39,role_bridge,core_audit
work_08619b07a36cc83e,Guillermo A. González,gonzález|ga,40,role_bridge,core_audit
work_08619b07a36cc83e,Karen L. Hibbard,hibbard|kl,41,role_bridge,core_audit
work_08619b07a36cc83e,Cuizhen Huang,huang|c,42,role_bridge,core_audit
work_08619b07a36cc83e,Jui-Chun Kao,kao|j,43,role_bridge,core_audit
work_08619b07a36cc83e,T. Laverty,laverty|t,44,role_bridge,core_audit
work_08619b07a36cc83e,Monti Mercer,mercer|m,45,role_bridge,core_audit
work_08619b07a36cc83e,Brenda Perez,perez|b,46,role_bridge,core_audit
work_08619b07a36cc83e,Scarlett Pitts,pitts|s,47,role_bridge,core_audit
work_08619b07a36cc83e,Danielle Ruiz,ruiz|d,48,role_bridge,core_audit
work_08619b07a36cc83e,Viruthika Vallanadu,vallanadu|v,49,role_bridge,core_audit
work_08619b07a36cc83e,Grace Zhiyu Zheng,zheng|gz,50,role_bridge,core_audit
work_08619b07a36cc83e,Cristian Goina,goina|c,51,role_bridge,core_audit
work_08619b07a36cc83e,H. Otsuna,otsuna|h,52,role_bridge,core_audit
work_08619b07a36cc83e,Konrad Rokicki,rokicki|k,53,role_bridge,core_audit
work_08619b07a36cc83e,Rob Svirskas,svirskas|r,54,role_bridge,core_audit
work_08619b07a36cc83e,H. S. Cheong,cheong|hs,55,role_bridge,core_audit
work_08619b07a36cc83e,Michael-John Dolan,dolan|m,56,role_bridge,core_audit
work_08619b07a36cc83e,Erica Ehrhardt,ehrhardt|e,57,role_bridge,core_audit
work_08619b07a36cc83e,Kai Feng,feng|k,58,role_bridge,core_audit
work_08619b07a36cc83e,Basel El Galfi,galfi|be,59,role_bridge,core_audit
work_08619b07a36cc83e,Jens Goldammer,goldammer|j,60,role_bridge,core_audit
work_08619b07a36cc83e,Stephen J Huston,huston|sj,61,role_bridge,core_audit
work_08619b07a36cc83e,Nan Hu,hu|n,62,role_bridge,core_audit
work_08619b07a36cc83e,Masayoshi Ito,ito|m,63,role_bridge,core_audit
work_08619b07a36cc83e,Claire E. McKellar,mckellar|ce,64,role_bridge,core_audit
work_08619b07a36cc83e,Ryo Minegishi,minegishi|r,65,role_bridge,core_audit
work_08619b07a36cc83e,S. Namiki,namiki|s,66,role_bridge,core_audit
work_08619b07a36cc83e,Aljoscha Nern,nern|a,67,role_bridge,core_audit
work_08619b07a36cc83e,Catherine E. Schretter,schretter|ce,68,role_bridge,core_audit
work_08619b07a36cc83e,Gabriella R. Sterne,sterne|gr,69,role_bridge,core_audit
work_08619b07a36cc83e,L. Venkatasubramanian,venkatasubramanian|l,70,role_bridge,core_audit
work_08619b07a36cc83e,Kaiyu Wang,wang|k,71,role_bridge,core_audit
work_08619b07a36cc83e,Tanya Wolff,wolff|t,72,role_bridge,core_audit
work_08619b07a36cc83e,Ming Wu,wu|m,73,role_bridge,core_audit
work_08619b07a36cc83e,R. George,george|r,74,role_bridge,core_audit
work_08619b07a36cc83e,Oz Malkesman,malkesman|o,75,role_bridge,core_audit
work_08619b07a36cc83e,Yoshinori Aso,aso|y,76,role_bridge,core_audit
work_08619b07a36cc83e,G. Card,card|g,77,role_bridge,core_audit
work_08619b07a36cc83e,B. Dickson,dickson|b,78,role_bridge,core_audit
work_08619b07a36cc83e,Wyatt L. Korff,korff|wl,79,role_bridge,core_audit
work_08619b07a36cc83e,Kei Ito,ito|k,80,role_bridge,core_audit
work_08619b07a36cc83e,Jim Truman,truman|j,81,role_bridge,core_audit
work_08619b07a36cc83e,M. Zlatic,zlatic|m,82,role_bridge,core_audit
work_08619b07a36cc83e,G. Rubin,rubin|g,83,role_bridge,core_audit
work_08675beb12687867,Sarthak Chandra,chandra|s,1,adjacent_relevant,core_audit
work_08675beb12687867,Mikail Khona,khona|m,2,adjacent_relevant,core_audit
work_08675beb12687867,Talia Konkle,konkle|t,3,adjacent_relevant,core_audit
work_08675beb12687867,I. Fiete,fiete|i,4,adjacent_relevant,core_audit
work_087e18b9051261d3,Shin-ya Takemura,takemura|s,1,core_relevant,core_audit
work_087e18b9051261d3,A. Bharioke,bharioke|a,2,core_relevant,core_audit
work_087e18b9051261d3,Zhiyuan Lu,lu|z,3,core_relevant,core_audit
work_087e18b9051261d3,Aljoscha Nern,nern|a,4,core_relevant,core_audit
work_087e18b9051261d3,S. Vitaladevuni,vitaladevuni|s,5,core_relevant,core_audit
work_087e18b9051261d3,P. Rivlin,rivlin|p,6,core_relevant,core_audit
work_087e18b9051261d3,W. Katz,katz|w,7,core_relevant,core_audit
work_087e18b9051261d3,D. J. Olbris,olbris|dj,8,core_relevant,core_audit
work_087e18b9051261d3,Stephen M. Plaza,plaza|sm,9,core_relevant,core_audit
work_087e18b9051261d3,Philip Winston,winston|p,10,core_relevant,core_audit
work_087e18b9051261d3,Ting Zhao,zhao|t,11,core_relevant,core_audit
work_087e18b9051261d3,J. Horne,horne|j,12,core_relevant,core_audit
work_087e18b9051261d3,R. Fetter,fetter|r,13,core_relevant,core_audit
work_087e18b9051261d3,Satoko Takemura,takemura|s,14,core_relevant,core_audit
work_087e18b9051261d3,Katerina Blazek,blazek|k,15,core_relevant,core_audit
work_087e18b9051261d3,Lei-Ann Chang,chang|l,16,core_relevant,core_audit
work_087e18b9051261d3,Omotara Ogundeyi,ogundeyi|o,17,core_relevant,core_audit
work_087e18b9051261d3,M. Saunders,saunders|m,18,core_relevant,core_audit
work_087e18b9051261d3,Victor L. Shapiro,shapiro|vl,19,core_relevant,core_audit
work_087e18b9051261d3,Christopher Sigmund,sigmund|c,20,core_relevant,core_audit
work_087e18b9051261d3,G. Rubin,rubin|g,21,core_relevant,core_audit
work_087e18b9051261d3,Louis K. Scheffer,scheffer|lk,22,core_relevant,core_audit
work_087e18b9051261d3,I. Meinertzhagen,meinertzhagen|i,23,core_relevant,core_audit
work_087e18b9051261d3,D. Chklovskii,chklovskii|d,24,core_relevant,core_audit
work_0895071c07a2d46b,W. Nowinski,nowinski|w,1,core_relevant,core_audit
work_08f274f7f7744af5,Ying Luan,luan|y,1,adjacent_relevant,core_audit
work_08f274f7f7744af5,Weiyi Wang,wang|w,2,adjacent_relevant,core_audit
work_08f274f7f7744af5,Qi Huang,huang|q,3,adjacent_relevant,core_audit
work_08f274f7f7744af5,Yan Wang,wang|y,4,adjacent_relevant,core_audit
work_08f274f7f7744af5,Jana Nussbaumer,nussbaumer|j,5,adjacent_relevant,core_audit
work_08f274f7f7744af5,Jie Wang,wang|j,6,adjacent_relevant,core_audit
work_08f274f7f7744af5,Anna Steward,steward|a,7,adjacent_relevant,core_audit
work_08f274f7f7744af5,Sebastian N. Roemer-Cassiano,roemer-cassiano|sn,8,adjacent_relevant,core_audit
work_08f274f7f7744af5,Y. Guan,guan|y,9,adjacent_relevant,core_audit
work_08f274f7f7744af5,Michael Ewers,ewers|m,10,adjacent_relevant,core_audit
work_08f274f7f7744af5,M. Schöll,schöll|m,11,adjacent_relevant,core_audit
work_08f274f7f7744af5,Ruiqing Ni,ni|r,12,adjacent_relevant,core_audit
work_08f274f7f7744af5,Binyin Li,li|b,13,adjacent_relevant,core_audit
work_08f274f7f7744af5,N. Franzmeier,franzmeier|n,14,adjacent_relevant,core_audit
work_08f274f7f7744af5,Fang Xie,xie|f,15,adjacent_relevant,core_audit
work_0902ad628efcc7dd,Michael W. Reimann,reimann|mw,1,core_relevant,core_audit
work_0902ad628efcc7dd,Max Nolte,nolte|m,2,core_relevant,core_audit
work_0902ad628efcc7dd,M. Scolamiero,scolamiero|m,3,core_relevant,core_audit
work_0902ad628efcc7dd,Katharine Turner,turner|k,4,core_relevant,core_audit
work_0902ad628efcc7dd,R. Perin,perin|r,5,core_relevant,core_audit
work_0902ad628efcc7dd,G. Chindemi,chindemi|g,6,core_relevant,core_audit
work_0902ad628efcc7dd,Paweł Dłotko,dłotko|p,7,core_relevant,core_audit
work_0902ad628efcc7dd,R. Levi,levi|r,8,core_relevant,core_audit
work_0902ad628efcc7dd,K. Hess,hess|k,9,core_relevant,core_audit
work_0902ad628efcc7dd,H. Markram,markram|h,10,core_relevant,core_audit
work_090e08748ee7dd3e,Maximilian Schmidt,schmidt|m,1,adjacent_relevant,core_audit
work_090e08748ee7dd3e,Sacha Jennifer van Albada,albada|sjv,2,adjacent_relevant,core_audit
work_090e08748ee7dd3e,Rembrandt Bakker,bakker|r,3,adjacent_relevant,core_audit
work_090e08748ee7dd3e,M. Diesmann,diesmann|m,4,adjacent_relevant,core_audit
work_09199ea5f61eb458,Garrett Sager,sager|g,1,core_relevant,core_audit
work_09199ea5f61eb458,Paul Pfeiffer,pfeiffer|p,2,core_relevant,core_audit
work_09199ea5f61eb458,Heng Wu,wu|h,3,core_relevant,core_audit
work_09199ea5f61eb458,Fabian Pallasdies,pallasdies|f,4,core_relevant,core_audit
work_09199ea5f61eb458,Robert Gowers,gowers|r,5,core_relevant,core_audit
work_09199ea5f61eb458,Snusha Ravikumar,ravikumar|s,6,core_relevant,core_audit
work_09199ea5f61eb458,Elizabeth Wu,wu|e,7,core_relevant,core_audit
work_09199ea5f61eb458,Daniel A. Colón-Ramos,colón-ramos|da,8,core_relevant,core_audit
work_09199ea5f61eb458,S. Schreiber,schreiber|s,9,core_relevant,core_audit
work_09199ea5f61eb458,Damon A. Clark,clark|da,10,core_relevant,core_audit
work_092ab2e11895f53a,Ju Lu,lu|j,1,core_relevant,unresolved
work_0954491569c0a9da,Caitlyn Bishop,bishop|c,1,core_relevant,core_audit
work_0954491569c0a9da,Jordan K. Matelsky,matelsky|jk,2,core_relevant,core_audit
work_0954491569c0a9da,Miller Wilt,wilt|m,3,core_relevant,core_audit
work_0954491569c0a9da,Joseph Downs,downs|j,4,core_relevant,core_audit
work_0954491569c0a9da,P. Rivlin,rivlin|p,5,core_relevant,core_audit
work_0954491569c0a9da,Stephen M. Plaza,plaza|sm,6,core_relevant,core_audit
work_0954491569c0a9da,Brock Andrew Wester,wester|ba,7,core_relevant,core_audit
work_0954491569c0a9da,William R. Gray Roncal,roncal|wrg,8,core_relevant,core_audit
work_095f897bd5661727,S. Stetina,stetina|s,1,adjacent_relevant,core_audit
work_095f897bd5661727,Joseph D. Watson,watson|jd,2,adjacent_relevant,core_audit
work_095f897bd5661727,Rebecca M. Fox,fox|rm,3,adjacent_relevant,core_audit
work_095f897bd5661727,Rebecca M. Fox,fox|rm,4,adjacent_relevant,core_audit
work_095f897bd5661727,Kellen L. Olszewski,olszewski|kl,5,adjacent_relevant,core_audit
work_095f897bd5661727,Kellen L. Olszewski,olszewski|kl,6,adjacent_relevant,core_audit
work_095f897bd5661727,W. C. Spencer,spencer|wc,7,adjacent_relevant,core_audit
